Id,SalePrice
1647,161514.4252307828
1648,133812.56847591372
1649,141069.56631211203
1650,112862.38647881614
1651,126133.03974001601
1652,97268.6439305894
1653,102739.56082134158
1654,146411.02601320855
1655,147334.78703002736
1656,145066.86956101644
1657,148987.6111277905
1658,147738.58564445016
1659,125806.86966132153
1660,156770.898053262
1661,441713.7596120318
1662,406521.17787261034
1663,369657.8248479196
1664,474546.3080719402
1665,300615.84432002815
1666,317379.3628122307
1667,379729.1971616671
1668,342166.6486564609
1669,312804.5622782121
1670,337511.60730044707
1671,244616.3952497805
1672,411852.10272343404
1673,294679.39784145047
1674,242253.62527590233
1675,197747.87835030744
1676,190864.98567342144
1677,218282.18361793473
1678,448625.72563717805
1679,386919.95922170597
1680,342335.38674880477
1681,256164.69059152482
1682,304622.107207879
1683,189384.9656859634
1684,179768.53676458198
1685,175813.7164607967
1686,179019.7453192402
1687,173938.19683948212
1688,189633.9062508245
1689,191088.02673381288
1690,196208.4971147855
1691,187792.16742819757
1692,271586.8784860536
1693,184968.1826389804
1694,186148.209239839
1695,172849.42016022047
1696,264565.74224730814
1697,178673.01456075674
1698,340238.09110948397
1699,307311.8484321155
1700,249112.2396545921
1701,260870.09883871814
1702,246609.56983919634
1703,258789.61629322736
1704,265383.5059042437
1705,246019.33403626445
1706,422526.34080451576
1707,220641.32803652942
1708,208408.72411136806
1709,256174.03503330424
1710,237730.5559470937
1711,270826.93189242284
1712,268642.40099085035
1713,262141.05896599978
1714,219616.4133192207
1715,208790.79536828856
1716,177631.3404116332
1717,178286.86333814103
1718,139286.90122123243
1719,204202.94712654792
1720,239234.35583000042
1721,159184.81593909702
1722,130321.79649558652
1723,155693.0745824682
1724,212361.48534300976
1725,240438.40755251917
1726,189729.2686546616
1727,153701.21622686886
1728,174986.99022422434
1729,177959.48466323077
1730,155185.71889759946
1731,121873.45347888398
1732,131871.39904921604
1733,116439.34630786217
1734,123497.71429267903
1735,130919.01381637796
1736,116055.2117483748
1737,308155.00270655606
1738,247732.32006516616
1739,250654.39988547217
1740,214571.8563265656
1741,183994.14328678313
1742,169115.66748805338
1743,174833.32844244636
1744,296609.1969722083
1745,214560.4891844316
1746,190335.26875696963
1747,225188.15908984456
1748,222015.3378898513
1749,153121.62307311254
1750,119990.86034120523
1751,237985.10280838737
1752,121816.0576245256
1753,144358.19543903298
1754,189659.6774114768
1755,164062.3535632582
1756,130747.45409470124
1757,124812.70771886737
1758,145591.03668588182
1759,161092.70444676187
1760,161792.60486872925
1761,139149.4274190556
1762,179090.79739335366
1763,174030.21694086044
1764,120373.14579488189
1765,149369.38500506297
1766,168411.75253507984
1767,199898.13750533527
1768,140135.45025756076
1769,176374.7316764561
1770,151204.91497826285
1771,125312.05307836513
1772,134615.4191979067
1773,126049.2759849048
1774,143308.46006179374
1775,142979.6853018931
1776,123577.33404824196
1777,106899.55206749676
1778,137957.8620042218
1779,117077.52531586446
1780,181019.74806371008
1781,128301.5333885442
1782,89695.65927453418
1783,138993.7269176395
1784,109257.26101655929
1785,115661.92930437959
1786,145978.29661207547
1787,165267.48758614404
1788,58896.54245217115
1789,97769.62013055319
1790,83276.28115270565
1791,186945.4165033087
1792,151445.00173229337
1793,134850.1712571632
1794,156021.54478520254
1795,132727.55803657364
1796,131090.18139908134
1797,108240.76142553969
1798,127504.54171253502
1799,112214.44860729577
1800,132905.92664683398
1801,128740.75683815166
1802,134666.86880365963
1803,148156.18369316263
1804,135191.3085979051
1805,137528.1789842419
1806,124616.31436807387
1807,123287.50993396543
1808,118570.14857766387
1809,116308.63173168481
1810,146496.16978989478
1811,94646.96979306184
1812,94377.50808858611
1813,126168.7743356371
1814,94247.35135672693
1815,55849.4882325519
1816,100928.79479505846
1817,110735.6999193179
1818,156134.63309775532
1819,128921.59842897959
1820,59805.56951487536
1821,109611.28410415427
1822,154874.7241144657
1823,43359.080344461436
1824,122907.3243498847
1825,137580.81167561992
1826,107136.31332227867
1827,95319.91204377719
1828,129679.32793392194
1829,110370.79901107508
1830,141553.89319229499
1831,150458.48835701836
1832,95283.79581157144
1833,129603.95399128337
1834,120025.6123360838
1835,114053.2986407773
1836,115699.11268253665
1837,83410.41801410381
1838,129139.86495747525
1839,105710.39036411722
1840,141646.95032546337
1841,131850.7935412297
1842,88616.34588376744
1843,131456.03783660196
1844,149420.5301415395
1845,139636.111290354
1846,152462.6054476059
1847,162809.7618219549
1848,67388.97723918177
1849,107052.09064647368
1850,117925.25554167843
1851,147344.58371142892
1852,124332.13811734754
1853,130775.43993227289
1854,166194.56994774082
1855,162522.70836168027
1856,218130.30868949334
1857,142656.72715753032
1858,135396.66871866165
1859,118510.80722986936
1860,146317.57230998448
1861,118099.20933984098
1862,316022.01794834336
1863,300394.7798567192
1864,300802.5073248433
1865,343978.3065929097
1866,329128.10980429215
1867,227263.9773699345
1868,278389.70918195276
1869,200579.04514737084
1870,218469.72707062127
1871,277660.17609236715
1872,177941.2428852548
1873,239987.10006436813
1874,139916.97898711928
1875,195359.50894882338
1876,195323.45490900736
1877,200268.582490262
1878,212995.5725285223
1879,133220.1335865294
1880,131793.61641914432
1881,222969.21162974188
1882,242937.85227341024
1883,187882.8375660813
1884,198777.5850959503
1885,238807.35188684735
1886,277118.51103014674
1887,204718.17936663644
1888,246406.54718518065
1889,169414.64654695409
1890,122051.72272554238
1891,134343.16170697846
1892,100792.14502173685
1893,127831.79027879794
1894,125298.06092663936
1895,140135.7731084397
1896,125684.62843630015
1897,116106.40129870322
1898,115726.87533596504
1899,155059.1060657231
1900,146607.64516985425
1901,182478.78785612198
1902,145746.67846559925
1903,237237.0248235302
1904,148413.82748067
1905,190424.60573067336
1906,161628.16889846386
1907,188705.52708478936
1908,109080.15993266737
1909,132943.51010798512
1910,120771.54868166102
1911,219842.72592997513
1912,341323.9736527412
1913,136520.18793627073
1914,67497.27335547912
1915,303292.8357932322
1916,63709.34199694476
1917,249494.5019818212
1918,140144.9433416417
1919,171324.49536775955
1920,146039.48558925567
1921,360889.86398020235
1922,315707.2158262746
1923,222373.7032973487
1924,224799.45389855187
1925,194842.27256528163
1926,366773.1895775008
1927,131840.97612287328
1928,161112.0962572424
1929,124973.6383155568
1930,133940.53113354646
1931,142193.4521232108
1932,142169.61537340118
1933,181711.5626231565
1934,181424.30546897283
1935,174359.8795172203
1936,196262.8802958094
1937,185431.43716933415
1938,172594.98083254055
1939,282924.26307769143
1940,190560.3901670382
1941,171096.22919917473
1942,182310.83007225458
1943,222009.2838469429
1944,422801.25242202997
1945,423228.3424366794
1946,167138.52914717456
1947,327268.84868001984
1948,171250.24645949207
1949,244262.6782952692
1950,183267.8796446831
1951,239337.86372096353
1952,201099.62178080293
1953,166491.97629981692
1954,193226.9681839971
1955,137219.61029048578
1956,308206.78883359686
1957,154019.29135030776
1958,274414.9219371872
1959,145302.96514308418
1960,117766.29164888297
1961,127936.20110745463
1962,95917.49734688562
1963,100878.78491755675
1964,109866.66074554544
1965,152370.81748859747
1966,148605.2000617765
1967,281946.8066810428
1968,413886.8700018249
1969,401046.1144580765
1970,422538.84970030875
1971,467688.3178633375
1972,374409.0378180159
1973,287109.6663507722
1974,329384.5832831956
1975,469349.6078188628
1976,270470.401581068
1977,354645.9939640537
1978,362975.583489488
1979,340378.7297268779
1980,207471.60150354245
1981,332301.97410449147
1982,226467.18321343063
1983,226524.3657433439
1984,164717.60857839597
1985,218800.4339602582
1986,206765.68389961967
1987,187063.13371428123
1988,179665.96657474048
1989,193929.42269066605
1990,213559.30430829374
1991,225980.98371430684
1992,218594.59330386028
1993,173769.56926867945
1994,228845.9227986604
1995,185745.02166321082
1996,252065.96436496457
1997,313868.84378069616
1998,299080.509094288
1999,281246.01498590014
2000,328013.86638016533
2001,266102.9515082757
2002,250808.30806738583
2003,262123.77736511998
2004,275623.45994671504
2005,234134.77267326292
2006,228761.5248540261
2007,252339.5620365931
2008,213222.764324544
2009,198366.55314876733
2010,187145.8280598619
2011,149122.7821539247
2012,179039.1184161436
2013,186651.58138098958
2014,183264.98679259632
2015,211047.47588413983
2016,190708.73583960347
2017,197204.00398368738
2018,124960.20836053108
2019,137767.85991801033
2020,104002.41262063678
2021,110505.23640398923
2022,179647.08532976953
2023,145950.82394061875
2024,252956.66481065552
2025,365952.98032240116
2026,189953.9674346346
2027,162085.635708943
2028,142998.0777535175
2029,167215.341157992
2030,271386.6972614798
2031,232875.4507603034
2032,258715.82838729085
2033,258836.02818076618
2034,171068.00595565134
2035,222128.3366706775
2036,192695.57630797103
2037,196892.08369612833
2038,309878.7215395869
2039,219683.92890934861
2040,301936.9007884597
2041,269576.7522059962
2042,208120.09750873392
2043,171880.4765957795
2044,164640.7560402988
2045,213542.3178237738
2046,145600.5727318041
2047,145600.6295947814
2048,141923.42438944246
2049,137301.81344762893
2050,181282.78325540747
2051,100653.65121038782
2052,121417.28694726301
2053,143530.16978087963
2054,92454.39302861951
2055,154998.8151901062
2056,142766.85189008462
2057,117142.24219504045
2058,213749.07940919453
2059,136050.86789858085
2060,159276.72366033966
2061,161878.1916231737
2062,125452.97431215516
2063,120859.13900498318
2064,145650.10686975607
2065,121011.93633850418
2066,164176.6606898624
2067,115847.6829279178
2068,137914.70163322357
2069,82735.41590941165
2070,113414.20083202103
2071,100320.13852609647
2072,139063.58853118191
2073,141770.22464871302
2074,187945.70751032498
2075,149407.6731000406
2076,121173.16630382324
2077,152970.17256395932
2078,131073.6679959355
2079,138971.56369642145
2080,120541.66613776036
2081,125518.91195253271
2082,121305.00994074438
2083,149928.48284142703
2084,112962.06500625811
2085,125834.6538823729
2086,119332.3507006139
2087,126568.6828779947
2088,91024.7568415934
2089,81402.88879187363
2090,127563.64232612908
2091,115637.44912060542
2092,135490.03807094996
2093,111674.99390247944
2094,110604.11459582622
2095,146791.88842962455
2096,80233.97746398713
2097,95512.12493894662
2098,147156.71682606492
2099,59889.54361967751
2100,97938.3847093741
2101,112517.90785290438
2102,124391.35331478623
2103,108292.43353792452
2104,140109.09627972177
2105,124304.78744483169
2106,77172.0699465526
2107,203401.8398286713
2108,115458.51670534618
2109,111550.36261742204
2110,120479.12862269641
2111,126704.55815756175
2112,145349.77732600307
2113,123861.5696707854
2114,117405.57229729966
2115,167807.73437694903
2116,113186.1174707071
2117,151459.09639510314
2118,125578.95844528801
2119,109312.33553919462
2120,118180.11998562263
2121,86929.93256300331
2122,118143.5814589429
2123,86931.66470201718
2124,171198.89646851097
2125,123950.90636001973
2126,155136.9318461264
2127,160211.12477205976
2128,122348.00208188579
2129,99892.75597294662
2130,135650.21107705368
2131,148400.46897919322
2132,112532.67320814723
2133,118214.16185803292
2134,127126.55442028173
2135,96305.37694976394
2136,74434.033701332
2137,110045.17452468196
2138,126673.8675650623
2139,151608.58183422708
2140,132995.5931846875
2141,157312.58486024843
2142,131419.8371427025
2143,141203.57298457128
2144,112934.65272893923
2145,136261.10924273974
2146,163673.58922384237
2147,138298.89334455307
2148,150290.6575763399
2149,147126.04212963372
2150,247765.2802690913
2151,119702.1406403669
2152,160901.02416363114
2153,150012.98788196757
2154,101873.2650124373
2155,136315.0934357095
2156,241995.63587099442
2157,221638.91128089675
2158,241225.837668148
2159,214310.82328609895
2160,174250.7917448699
2161,237772.73159217724
2162,348106.25449278066
2163,341793.6558003444
2164,248419.2156021481
2165,194250.80395344808
2166,151721.00624769973
2167,217257.99037572573
2168,200090.6379599727
2169,201410.198568553
2170,212977.47983693288
2171,149295.31635878893
2172,140528.07802359358
2173,174725.57603944986
2174,223469.61929568264
2175,282817.72331173415
2176,315076.76336653
2177,239973.17605156184
2178,209796.31526127132
2179,138038.44408092258
2180,191926.4710980042
2181,203370.38652366796
2182,232279.77708182103
2183,200089.31728341506
2184,114897.90839223201
2185,126578.64540183706
2186,146489.01620919927
2187,158979.03069100896
2188,165176.1644791967
2189,299159.93759531213
2190,79730.49778528826
2191,78852.33465704332
2192,90871.00604579734
2193,110316.51842762288
2194,108769.46591131687
2195,105699.76429184456
2196,100509.48707856832
2197,121912.8863747995
2198,147841.77350257142
2199,179550.2475804182
2200,143810.19213810185
2201,148978.91999689213
2202,216099.6683930351
2203,140111.95963372497
2204,188543.38352617645
2205,121702.57592053566
2206,132555.18437871354
2207,212717.15700234327
2208,255242.70509905327
2209,239364.9586899885
2210,123148.79844533143
2211,110947.991609491
2212,117993.04991113447
2213,104512.21032174083
2214,140540.65982636285
2215,103346.61100325004
2216,141245.55503779714
2217,68169.58113224819
2218,74222.85638064111
2219,80284.80967366588
2220,78690.55660156635
2221,305577.5220821233
2222,272720.24836926116
2223,297612.94191843935
2224,200127.52349118615
2225,126031.54441321087
2226,171841.27442245302
2227,194876.93060438253
2228,273969.2709911049
2229,232181.48912119714
2230,153219.43558699067
2231,206937.6723523484
2232,173575.76516662317
2233,175825.17276148946
2234,239235.91625323042
2235,221409.81611187474
2236,246377.6758446119
2237,307477.5534137715
2238,196040.10175597318
2239,105377.33778920778
2240,156807.3291334849
2241,142623.422399354
2242,124676.3496822707
2243,127515.61285173318
2244,104704.6287595066
2245,105625.7423582387
2246,141029.92738967307
2247,109410.17817050898
2248,128252.67345924351
2249,127230.63939829022
2250,138582.5552894497
2251,143007.700375017
2252,173315.33862791423
2253,157560.78348848008
2254,178357.02334572104
2255,174490.64669657272
2256,180220.74836569003
2257,206562.47737700475
2258,166427.5080420023
2259,173518.32411712606
2260,145583.6471308525
2261,200211.3907736215
2262,219176.90146781522
2263,391431.701616887
2264,482825.70155408763
2265,166298.8702268775
2266,319254.2563564243
2267,352913.93528990203
2268,421518.35748059035
2269,148922.17106976366
2270,195132.4776552756
2271,204826.73187249972
2272,192184.85670217214
2273,163239.10249956432
2274,176560.86210835323
2275,154683.9850241124
2276,197346.35312765584
2277,186097.89955722005
2278,152559.0716654908
2279,130268.84526198258
2280,115363.50177260772
2281,168393.9947164101
2282,180180.2485351289
2283,108342.9235758832
2284,110141.0556699467
2285,144245.71749641228
2286,121673.43863884591
2287,364978.5367434293
2288,280375.90036475006
2289,357281.5038914317
2290,446164.18004610867
2291,333102.3718577427
2292,444771.6503770519
2293,454138.62961449334
2294,411642.015350522
2295,451354.65111640666
2296,266597.3594432264
2297,353459.0027059643
2298,358273.63907161984
2299,349481.3344115564
2300,332049.05561651546
2301,309872.36636407836
2302,246613.65831953028
2303,243954.04040369258
2304,241805.1753584311
2305,185557.93854717963
2306,183386.69754436455
2307,197883.5039176543
2308,239174.1858467192
2309,287684.3438880764
2310,232118.3281450465
2311,199615.68958576856
2312,168835.00523241272
2313,175711.29362006462
2314,170321.5691666377
2315,175564.2552601585
2316,192753.14224468436
2317,186293.02877066188
2318,174467.0067008473
2319,180173.41036857298
2320,188002.3781833824
2321,243154.262499212
2322,181162.71265099425
2323,191227.36610164033
2324,189746.47703260466
2325,208913.449749874
2326,175967.0776707625
2327,211022.3775256733
2328,225555.45826333904
2329,191601.49677510475
2330,176272.94407067605
2331,335913.7960761067
2332,431875.2400035141
2333,310849.1626980902
2334,262052.19297361065
2335,278499.5170454052
2336,313436.1195236561
2337,189009.23034628027
2338,244626.10191719118
2339,235063.69138558983
2340,371111.1399311725
2341,212047.6320988366
2342,232694.2599593397
2343,227940.04970473365
2344,221534.22554075296
2345,232203.1364948826
2346,221640.66594997246
2347,196489.42935268662
2348,242833.4422686268
2349,176011.14624992115
2350,303344.31341795693
2351,259245.61409834074
2352,259315.54536886967
2353,257617.72396162816
2354,139789.67608676472
2355,141930.50678954375
2356,153050.16042755323
2357,191790.89858399043
2358,193464.1657201209
2359,129389.66118793747
2360,116259.19375876215
2361,141701.4142465226
2362,244904.3637984875
2363,147767.97370220764
2364,157722.7938235973
2365,215803.22345510544
2366,199792.2157397307
2367,228161.6455496371
2368,214352.31128386816
2369,219160.23560259625
2370,168618.78254003002
2371,165410.28133129235
2372,187885.14192708617
2373,279122.01644390204
2374,306258.30451201194
2375,231513.7002356996
2376,260419.4066350857
2377,322303.61858637386
2378,149322.95827297305
2379,200575.74018053187
2380,146931.99685401504
2381,151236.17790597063
2382,199108.72398547918
2383,200973.64937916154
2384,237932.37833090062
2385,160178.3388194606
2386,130614.25957612444
2387,133450.81299815752
2388,103318.47471419914
2389,132350.40466718646
2390,154557.85542937106
2391,146623.9485676042
2392,117508.8196696968
2393,171963.48550986353
2394,154134.84616553533
2395,207007.10580929695
2396,151388.9611166187
2397,210527.42199038534
2398,126314.33168296306
2399,57471.70087660949
2400,65544.99771530447
2401,118724.36467761837
2402,130099.51795280128
2403,143963.7320940137
2404,155303.491243982
2405,155417.2960144134
2406,140287.02153053
2407,123018.11862487212
2408,143792.51218768826
2409,122479.78692733284
2410,170279.2939806147
2411,115845.25805419846
2412,153235.64684007096
2413,129293.81346842536
2414,150237.42449734185
2415,130559.08250477354
2416,132969.72765858858
2417,141035.71808116353
2418,132164.86493550322
2419,126039.64048570182
2420,122417.21234928153
2421,139182.4299935121
2422,112561.55789660776
2423,120638.30906760032
2424,144495.47960490372
2425,203904.12608226124
2426,136816.4425169035
2427,128530.65309732922
2428,168466.50544690026
2429,118636.0298773415
2430,130830.70257348655
2431,109041.58965596365
2432,149249.2538073574
2433,142908.52849440428
2434,139029.61349993298
2435,147142.1822774481
2436,110480.82644874253
2437,117013.69974786992
2438,120466.10565199837
2439,102646.36343667512
2440,124897.84024661547
2441,85844.03066698296
2442,97027.77020847678
2443,121160.463162161
2444,126985.69806113225
2445,89748.05209633027
2446,135817.7350486194
2447,180743.261353562
2448,135557.864989321
2449,117055.25582605923
2450,147414.32516944967
2451,130507.9649836492
2452,193942.9073610173
2453,90939.02596321265
2454,125549.95597193565
2455,115670.00555246338
2456,122911.5164702686
2457,131310.85521837283
2458,137649.41893541339
2459,111909.51059608375
2460,140296.93932935304
2461,126977.56048304224
2462,135720.29576774116
2463,125942.95576682634
2464,171894.6977018111
2465,141264.760588929
2466,123353.59751196025
2467,136505.6669377418
2468,91123.2750601249
2469,79137.81989378556
2470,176485.03616069473
2471,188933.31116288772
2472,150820.3759022071
2473,120093.07465531552
2474,93333.58156456574
2475,212445.38569820742
2476,115207.40587194217
2477,119911.08357361847
2478,150899.44117896567
2479,101291.1265198932
2480,160487.46534930417
2481,121503.1253574184
2482,128772.19474373874
2483,115004.60831291295
2484,123261.94507133495
2485,129168.83484337982
2486,151379.04051768212
2487,183242.5205561194
2488,170082.8943220232
2489,151378.85009537972
2490,145811.1962699971
2491,95597.25057626344
2492,189579.8631302914
2493,160637.53810129224
2494,153662.15301578795
2495,94867.36773835449
2496,261592.9063912129
2497,145035.3616881313
2498,113656.52024814564
2499,86223.14744196447
2500,125223.13206738343
2501,133136.9291668918
2502,138704.72062512414
2503,91458.9675213442
2504,172478.01532497973
2505,224180.5763679494
2506,240175.7390884183
2507,276744.4096452942
2508,241947.97139198874
2509,228055.26521251188
2510,229429.8694614073
2511,180426.92378356156
2512,205464.13197475363
2513,210575.3059759183
2514,249839.66297395737
2515,152894.91470790998
2516,178465.32207876258
2517,143547.5214840225
2518,150951.07240471133
2519,244871.0948666393
2520,216487.12552954702
2521,187815.84751204128
2522,219573.1121433057
2523,118210.21414673369
2524,143852.65449506056
2525,147937.1540637736
2526,142744.0861854084
2527,118954.20617275606
2528,133111.52846959187
2529,133362.84803632076
2530,123670.48571779628
2531,241334.58635902606
2532,222865.58910519312
2533,190745.2098779659
2534,236495.25409719028
2535,281008.9066369557
2536,234478.58295604537
2537,233623.79633613717
2538,180238.16854192642
2539,181262.42053482909
2540,178275.4891519238
2541,183512.1859665672
2542,168652.44162076392
2543,118005.56218814591
2544,123219.96336373888
2545,133484.09050816964
2546,134333.47392141933
2547,136492.80304358836
2548,154419.09673147096
2549,154800.83399818174
2550,647056.664311274
2551,144206.6516330532
2552,128590.7667592129
2553,72800.55119674157
2554,98923.67812756202
2555,121845.2248464452
2556,106099.48133368792
2557,106861.28573640238
2558,154911.15283169775
2559,131137.35754872457
2560,156842.57428342162
2561,157818.63916648814
2562,142379.66668125062
2563,150946.5673442212
2564,200815.6537153786
2565,140112.37915266352
2566,168238.49542924657
2567,131625.66289477324
2568,199399.92030664417
2569,232948.03207536406
2570,119720.72136440607
2571,191145.97912888345
2572,139557.77589093606
2573,221152.70449204932
2574,277178.21579899825
2575,135226.23774553835
2576,119249.68125541622
2577,139219.60052160284
2578,84930.38420466679
2579,72272.54022816093
2580,102056.8443207964
2581,108277.5482370285
2582,105523.95780065001
2583,259129.6771179913
2584,163392.1038000774
2585,197339.4270749702
2586,209788.67123848817
2587,189343.41811603395
2588,135259.7208531353
2589,150761.2759770196
2590,202793.43147646188
2591,210762.71198731026
2592,207535.69426101435
2593,258085.80797994655
2594,188438.61892908343
2595,207332.30439482874
2596,277100.9299542474
2597,190214.83674821438
2598,292677.51795403427
2599,324991.3898002426
2600,134431.92959724844
2601,142998.72180042067
2602,83850.10696401238
2603,95876.59818419
2604,89108.74751440008
2605,78305.13889622514
2606,143611.17938818215
2607,186111.03207377024
2608,203433.41175657825
2609,166213.85413898824
2610,114264.09409670797
2611,111668.48626511818
2612,154803.70309690776
2613,128672.68575152628
2614,127309.9092655732
2615,151697.05524441873
2616,139828.92000439757
2617,175896.86553767533
2618,217878.9263149467
2619,195776.29422132764
2620,181357.4999602006
2621,175304.35734131088
2622,174994.79860787565
2623,240518.30355864216
2624,297361.95226945507
2625,278033.3358387175
2626,176141.6614021788
2627,174393.57713980065
2628,511443.9968145315
2629,541799.0356012237
2630,418693.6847500851
2631,483126.4160710284
2632,441547.5324292204
2633,317443.5325515472
2634,416068.3101122659
2635,159423.62876936866
2636,181173.3365810001
2637,178636.68760570796
2638,256128.02533824363
2639,192022.15316445165
2640,156219.95136632625
2641,110369.02873810896
2642,178381.89617508725
2643,105376.46058265431
2644,128798.40443772086
2645,113110.00319494659
2646,99912.45711855909
2647,101413.3314587064
2648,143063.2514042141
2649,152917.85475091427
2650,138791.49249852737
2651,148490.56947795412
2652,407144.8036279949
2653,265806.99587960687
2654,258658.28214851522
2655,386191.7235702373
2656,317946.7368943255
2657,333115.44442424213
2658,306123.69817051454
2659,323957.4797965775
2660,385788.5677550412
2661,339705.29003009864
2662,364250.0893107309
2663,283143.46112229186
2664,280885.7209710281
2665,328096.5521387985
2666,287579.828801877
2667,174397.55648392974
2668,180077.19334535123
2669,178771.29585792695
2670,270455.01386302477
2671,182434.10975334636
2672,189333.00941078935
2673,196887.61126787632
2674,189573.9302357987
2675,187561.45152480964
2676,191784.1685775522
2677,195243.82199109928
2678,243774.19116293406
2679,274287.28701543645
2680,301534.02781876555
2681,411367.1501675254
2682,320365.1713745537
2683,528609.8073657583
2684,331496.428557543
2685,297530.87240031996
2686,240260.00567498003
2687,312583.78631748573
2688,211568.4603505858
2689,214254.26483544454
2690,420990.2510419251
2691,193559.52899269573
2692,146567.85919465878
2693,191577.22045741533
2694,140627.2562337019
2695,192177.00902862777
2696,184954.07508694468
2697,180884.6699168121
2698,177389.48814525228
2699,171638.65631588793
2700,162764.53318305768
2701,165063.42660177284
2702,123072.56930015632
2703,129678.37831012541
2704,146606.83729094476
2705,123918.65881123964
2706,122625.94617177379
2707,127776.30654950751
2708,134423.00554631386
2709,109158.7993664662
2710,132462.105664619
2711,261551.2296866927
2712,375128.2977576619
2713,177883.80822145927
2714,153610.92633703357
2715,169805.86992137157
2716,145717.28536646557
2717,187734.79851574928
2718,225234.2166122482
2719,149449.8121570045
2720,168784.12858188525
2721,136751.84789350844
2722,150552.77243220303
2723,143973.40399423605
2724,128294.16852288008
2725,127560.69183745899
2726,144774.6397876849
2727,179272.31039738108
2728,178928.67695531325
2729,155048.2309443419
2730,146509.24581909052
2731,120905.36325068196
2732,134649.13863641326
2733,159645.48260637769
2734,149566.8144145591
